fecha,monto,categoria,descripcion,es_anomalia
2026-04-16 18:31:11,138.65,Salud,Área claro mar gente.,0
2026-03-19 21:52:48,128.88,Salud,Final mayoría final.,0
2025-10-09 05:46:51,1195.0,Vivienda,Era proyecto.,0
2025-05-25 02:51:59,121.84,Compras,Pacientes tales artículo lenguaje pablo.,0
2025-08-15 03:07:26,91.81,Alimentación,Estoy este santiago produce podía.,0
2025-12-21 21:39:38,80.83,Alimentación,Has posición posibilidades ahí.,0
2025-06-26 18:19:30,37.59,Compras,Podía una bastante.,0
2025-11-01 03:16:08,189.7,Educación,La cuatro.,0
2025-06-22 21:08:46,106.13,Suscripciones,Español y conciencia cosas demás.,0
2026-01-21 21:09:05,114.46,Compras,Película memoria interior.,0
2025-06-07 17:38:35,34.4,Alimentación,Éxito nos posibilidad campo.,0
2026-03-17 22:02:08,50.73,Transporte,Realidad televisión existencia podría posible.,0
2026-02-05 13:51:39,20.95,Transporte,Unidos tener.,0
2026-04-07 23:27:27,29.23,Alimentación,Reunión proyecto.,0
2026-02-12 21:45:17,43.75,Salud,Nunca puso.,0
2026-04-14 11:13:24,877.68,Vivienda,Puerto madrid respecto otras.,0
2025-12-06 17:14:54,169.76,Otros,Mayo ideas mantener técnica encima.,0
2026-01-04 12:33:03,2.11,Compras,Medio universidad la quienes.,0
2025-09-21 02:33:59,87.04,Compras,Señaló cantidad derechos i.,0
2026-04-07 16:24:00,717.94,Vivienda,Actividad media.,0
2026-03-21 19:32:12,55.06,Transporte,Esa por precisamente.,0
2025-11-11 08:02:19,1470.08,Vivienda,Casa total ese salir amigo.,0
2025-05-29 13:28:03,26.45,Compras,Cuyo encontrar.,0
2025-11-18 00:35:41,141.12,Ocio,Encontrar conciencia armas estado nueva.,0
2025-07-14 11:07:34,8.47,Otros,Debido serie diciembre serán.,0
2026-02-04 07:47:26,151.61,Salud,Serie toma.,0
2025-08-31 12:39:28,199.39,Compras,Ojos creación.,0
2026-03-09 09:18:17,120.2,Ocio,Sean sí dirección llegar todos.,0
2025-05-19 05:51:25,29.42,Otros,Vamos ojos cuba cambios.,0
2026-03-16 19:48:01,170.29,Ocio,Industria ahora miembros tiene presidente.,0
2025-12-17 06:39:04,501.84,Educación,Dio instituciones precio baja.,1
2025-11-29 06:04:56,180.88,Compras,Mucha razón éxito pueda.,0
2025-09-23 05:01:19,55.07,Otros,País una fuerte realizar.,0
2025-05-22 13:53:01,671.38,Vivienda,Cierto modo izquierda título.,0
2025-07-11 19:50:39,105.28,Ocio,Popular fácil tanto baja ii.,0
2025-08-20 00:50:56,79.83,Alimentación,Pueblo función.,0
2025-06-07 02:08:10,134.71,Ocio,Uso términos destino electoral.,0
2025-06-04 18:04:47,41.88,Transporte,Libro puede camino servicio.,0
2025-09-08 03:49:23,145.55,Suscripciones,Sentido tienen tema volver.,0
2025-12-14 04:35:49,130.73,Otros,Niveles mujeres.,0
2026-01-15 08:50:17,61.25,Salud,Favor amor real.,0
2025-07-01 16:52:37,707.3,Vivienda,Crecimiento tema.,0
2025-07-31 15:58:13,133.36,Suscripciones,Pensar película esa minutos pequeña.,0
2025-08-09 13:23:29,565.49,Vivienda,Actitud son.,0
2025-06-19 12:35:00,9.79,Educación,Hechos principios deben.,0
2025-07-26 02:47:13,184.43,Ocio,Marco encima forma.,0
2026-02-07 10:20:50,88.62,Alimentación,Ve nuevas unas base pedro.,0
2025-09-06 20:39:12,108.97,Educación,Material que libre hora.,0
2026-04-20 16:11:12,160.64,Otros,Dejó podemos.,0
2026-02-09 15:05:03,153.93,Suscripciones,Elecciones g tenía.,0
2025-10-17 15:46:30,131.15,Compras,Todavía producto asunto.,0
2025-10-13 05:50:13,10.66,Compras,Recursos viejo siempre estamos.,0
2026-04-25 10:03:11,137.48,Educación,Línea constitución primeros la posible.,0
2026-04-29 04:01:42,925.27,Vivienda,Libro organización vida posibilidad ya.,0
2025-10-01 02:24:29,10.56,Transporte,Hermano pueda.,0
2025-10-31 17:20:20,71.79,Educación,Encuentran otra.,0
2025-06-28 05:55:18,51.53,Transporte,Violencia trabajar adelante viaje.,0
2025-08-15 05:15:55,854.46,Otros,Contrario experiencia mucha ni también.,1
2025-12-01 01:45:09,2350.39,Otros,Ojos presencia me todas.,1
2026-01-19 09:45:03,40.72,Transporte,Nombre fuentes además.,0
2026-02-28 10:17:47,74.25,Suscripciones,Días crecimiento participación.,0
2025-12-30 01:05:42,25.07,Suscripciones,Parte quizá.,0
2025-12-31 04:51:52,18.21,Alimentación,Solamente nos estado calidad.,0
2026-03-08 10:20:27,2.23,Suscripciones,Cualquier octubre si semanas soy.,0
2025-05-22 06:28:02,120.66,Salud,Nuestro encuentro económico ve pequeño.,0
2025-07-28 11:39:39,159.96,Educación,Miedo imagen boca he será.,0
2025-07-13 11:59:14,5403.85,Vivienda,Países bien.,1
2026-04-05 13:56:47,704.04,Otros,Viene ocho s.,1
2025-06-29 16:05:37,5.9,Otros,Sea supuesto nacional casi.,0
2025-08-24 10:20:37,55.4,Suscripciones,Producto llama son.,0
2026-05-02 06:49:17,62.86,Otros,Temas haya señaló experiencia.,0
2025-10-29 12:37:40,15.84,Transporte,D o fútbol.,0
2025-05-21 11:11:21,150.27,Compras,Han varios curso.,0
2025-06-17 06:12:14,58.1,Alimentación,Hubo medidas juan octubre realizar.,0
2025-10-14 20:56:08,2155.41,Salud,Reforma d hospital hija estar.,1
2026-01-20 13:47:57,65.26,Educación,Ir izquierda permite.,0
2025-08-15 09:42:21,177.86,Educación,Felipe unos.,0
2025-10-02 07:20:22,17.29,Transporte,I bastante.,0
2025-09-08 00:12:56,18.34,Transporte,Viaje pesetas diferencia.,0
2026-03-15 00:31:36,137.33,Alimentación,Pueden haya.,0
2025-09-04 09:33:47,110.22,Alimentación,Objeto suelo.,0
2025-10-28 13:57:52,444.24,Salud,Hospital los.,1
2025-11-02 15:10:11,1916.89,Ocio,Servicios diario cámara.,1
2026-01-26 17:45:53,26.95,Transporte,Mantener etapa haber.,0
2025-07-02 02:19:29,572.17,Suscripciones,Nuevo blanca entrar días.,1
2025-10-12 05:35:35,33.54,Transporte,Nueva mira mayor también.,0
2026-04-04 19:44:09,8.01,Transporte,Vuelve quien máximo así.,0
2025-09-27 13:44:34,517.85,Vivienda,Pequeño otro nacional.,0
2025-12-02 13:10:44,189.73,Salud,Cinco como obras media.,0
2025-06-12 08:34:05,74.37,Educación,Llama ella.,0
2025-09-18 12:36:44,37.0,Compras,Respecto podrá oficial.,0
2025-07-15 10:56:51,26.8,Educación,Como carrera capacidad buscar.,0
2025-10-30 09:35:19,55.53,Salud,Vez hacerlo tengo imagen.,0
2025-06-07 01:39:03,188.73,Suscripciones,Quienes sur arriba.,0
2025-11-13 19:20:01,31.86,Transporte,Existen mañana así propia fernando.,0
2025-07-27 14:06:10,1002.86,Vivienda,Serán hora.,0
2025-11-18 21:41:45,64.79,Ocio,Viaje crisis p algo.,0
2025-11-15 13:32:29,48.32,Transporte,Aumento aquella últimos principio.,0
2025-07-06 03:49:32,28.55,Educación,Uno c violencia.,0
2025-10-20 12:44:45,1489.28,Vivienda,Película ideas fue hemos.,0
2025-09-10 01:30:52,183.84,Otros,Socialista somos minutos.,0
2025-09-27 23:37:56,1063.64,Vivienda,Clase encuentran cosas exterior hacía.,0
2026-05-11 13:44:35,8.26,Transporte,Caso tarde momentos teoría.,0
2025-06-12 11:31:19,35.4,Transporte,Lucha pasa.,0
2026-02-18 04:00:32,554.63,Vivienda,Mesa habrá ningún.,0
2026-03-09 11:29:34,135.18,Educación,Ayuda gobierno político prensa fue.,0
2026-04-21 01:22:15,122.75,Alimentación,Grandes ayer manos.,0
2025-11-15 04:07:27,75.99,Compras,Ello socialista al ver.,0
2025-09-08 04:05:02,162.14,Suscripciones,Muerto economía solución.,0
2025-12-20 03:49:07,31.52,Ocio,Hacía análisis demasiado.,0
2025-10-13 10:40:29,93.01,Alimentación,Semanas especie cambios puedo.,0
2026-03-20 13:22:01,106.7,Compras,Aun españa.,0
2025-12-24 03:49:49,114.78,Educación,Dolor permite libro español.,0
2025-07-24 04:57:03,902.55,Vivienda,Expresión construcción siguiente.,0
2025-12-21 01:06:47,118.52,Salud,Unidad chile las humana.,0
2026-05-01 19:54:36,154.89,Otros,Problema muestra.,0
2026-03-02 15:23:02,1222.65,Vivienda,Vuelve queda una cuanto.,0
2025-10-18 17:55:31,103.03,Suscripciones,Conocimiento modelo será hombres forma.,0
2025-11-08 00:12:25,62.13,Educación,Tu equipo participación tipo.,0
2026-02-03 23:43:35,168.1,Compras,Larga largo nunca blanco p.,0
2026-02-13 14:23:54,69.95,Compras,Hecho toma camino.,0
2025-12-20 21:11:09,182.71,Compras,González tipo familia pregunta cuya.,0
2026-03-17 20:51:09,183.25,Otros,Libertad cierto violencia.,0
2026-02-01 03:49:08,48.35,Alimentación,Deseo viejo parecía domingo.,0
2026-05-11 22:43:59,114.18,Salud,Historia televisión necesidad.,0
2025-09-26 18:51:50,108.39,Compras,Vivir acciones nos dio su.,0
2026-02-02 12:17:56,208.37,Transporte,Todo poco trabajo ejército.,1
2026-04-12 17:29:48,76.38,Suscripciones,Evitar otro quiere hasta pasa.,0
2025-12-04 09:40:32,119.33,Salud,Ésta persona políticas acto.,0
2025-12-31 01:49:16,120.06,Ocio,Sé voy algo sí.,0
2025-06-29 08:01:13,174.13,Educación,Ministerio estilo vio fernando.,0
2025-10-03 01:18:12,156.78,Compras,Casa o estas al explicó.,0
2026-04-14 16:55:32,216.05,Transporte,Somos zona ha izquierda capaz.,1
2026-02-14 23:43:34,32.45,Transporte,Este papel señaló nuevo.,0
2025-10-31 04:10:29,50.47,Salud,Aún cuadro cosas grande propio.,0
2025-09-11 07:05:12,63.48,Alimentación,París hacer iba club.,0
2026-04-27 23:12:04,77.55,Alimentación,Para carlos demasiado.,0
2025-06-18 23:22:15,50.78,Educación,Valores sala una.,0
2025-08-01 03:13:44,807.73,Vivienda,Países juez junto ayuda barcelona.,0
2025-09-25 04:17:45,158.02,Educación,Servicio políticos siguiente parís.,0
2026-02-27 21:36:35,194.8,Educación,Función días encuentro.,0
2026-03-19 14:44:33,110.3,Suscripciones,Prueba madrid.,0
2026-04-24 17:09:29,70.38,Salud,Dinero acciones dejó.,0
2026-03-09 18:57:21,58.71,Transporte,Enero aún nacional informe dan.,0
2025-11-07 18:29:32,40.86,Transporte,Cantidad realizar contenido.,0
2025-11-11 12:32:14,1266.05,Suscripciones,Media hace pronto.,1
2025-09-07 00:20:57,182.65,Ocio,Punto humana iba.,0
2025-10-20 10:06:55,150.86,Otros,Elementos s hechos.,0
2026-02-18 20:50:49,48.55,Transporte,Tierra valores llegó algún.,0
2025-09-22 20:11:33,82.82,Otros,Fuerza función sabe pasado último.,0
2025-11-11 23:23:37,132.53,Ocio,Pie cuya cine.,0
2025-11-11 08:37:19,43.94,Transporte,Naturaleza actividades niños rafael.,0
2025-11-30 07:33:47,52.48,Alimentación,Ser martín j campaña.,0
2025-05-15 07:51:41,162.75,Compras,Razones visita decía.,0
2025-05-16 02:41:12,651.92,Compras,Momentos estudios contrario pronto.,1
2025-07-25 02:01:46,12.39,Ocio,Alrededor fin.,0
2026-03-31 18:12:22,157.82,Compras,Demasiado deseo habría.,0
2025-05-15 19:41:10,174.82,Otros,Económico idea programas.,0
2025-06-17 04:51:01,114.02,Otros,Atención países libro.,0
2025-06-24 00:01:11,92.76,Alimentación,Hacen medio imágenes empresas.,0
2025-09-16 15:52:47,6.52,Ocio,Función sé.,0
2026-01-28 01:44:13,158.67,Salud,Sol años cambio voy estilo.,0
2026-01-18 07:17:20,30.44,Educación,Ministerio e esos.,0
2025-12-25 14:36:19,687.11,Vivienda,Distintas diferencia él sea.,0
2025-09-06 15:05:58,53.83,Transporte,Boca informe calle quien.,0
2026-02-02 11:02:05,166.13,Ocio,Misma española paz río.,0
2026-04-17 18:20:56,181.09,Ocio,Políticas equipo les.,0
2025-09-05 15:20:09,99.18,Compras,Tierra quienes la.,0
2025-12-25 14:50:22,1.65,Suscripciones,Edad estudio.,0
2025-08-28 10:01:42,2027.45,Otros,Tenido mes antes.,1
2026-02-08 14:24:45,161.26,Educación,Boca pasó.,0
2026-02-20 07:01:41,176.8,Transporte,Propia no.,1
2026-03-14 02:43:25,68.06,Compras,Mayor teatro.,0
2026-05-07 06:44:05,159.45,Suscripciones,Existencia estudios quienes.,0
2026-04-30 14:33:58,149.04,Compras,Vuelta algún algunas buenos ahora.,0
2025-09-03 12:20:12,142.33,Compras,Dinero metros dicen.,0
2025-08-14 18:08:45,1021.43,Vivienda,Edad hace material tras época.,0
2026-01-12 06:29:11,198.52,Salud,Meses deseo estados.,0
2025-11-28 10:00:14,51.44,Compras,Mano amor boca más alguien.,0
2025-11-04 00:07:42,95.5,Educación,Eran algunas.,0
2025-09-11 10:21:14,6.81,Suscripciones,Sistemas precisamente pudo producción naturaleza.,0
2025-07-24 22:48:33,198.64,Salud,Encuentra mantener bajo gracias.,0
2025-06-10 20:28:48,142.08,Ocio,Volver prueba ciudad dirección luz.,0
2026-02-07 02:40:31,810.42,Vivienda,Humano llegado habrá.,0
2026-04-28 13:13:05,155.19,Salud,Martín dejó especial ciudad.,0
2026-04-02 11:31:35,52.91,Alimentación,Vivir contra esfuerzo.,0
2025-11-28 07:45:55,9.29,Transporte,Bajo cada estar nuestra tampoco.,0
2025-08-25 14:04:12,145.33,Ocio,Datos tribunal congreso temas.,0
2026-05-01 18:31:59,183.91,Educación,Oposición francisco cultural naturaleza.,0
2025-05-22 13:26:56,28.44,Educación,Le no.,0
2025-07-22 15:10:25,199.23,Ocio,Estilo acuerdo general.,0
2025-06-23 12:45:00,146.13,Suscripciones,Lenguaje diciembre pedro incluso.,0
2026-03-10 21:19:39,167.56,Otros,Esta fueron.,0
2025-09-28 00:26:24,55.55,Transporte,Ojos congreso organización etc obra.,0
2025-07-10 12:17:37,10.3,Transporte,Solo aun barcelona proyecto.,0
2025-11-06 09:36:07,28.64,Transporte,Derecho volver cama.,0
2025-07-24 19:25:32,149.02,Otros,Sea mantener cuerpo.,0
2025-07-24 07:04:04,133.97,Ocio,Fueron día seis.,0
2026-04-28 06:12:45,10.17,Otros,Total minutos humana sigue.,0
2026-03-27 00:28:41,127.56,Ocio,Sería estudio valor.,0
2026-04-04 05:05:52,107.15,Compras,Violencia cultural siglo.,0
2026-03-13 05:49:32,95.44,Educación,Mayor policía.,0
2025-06-15 23:49:54,97.48,Otros,Argentina dónde área público días.,0
2026-02-22 20:16:20,446.11,Transporte,Época interés espera.,1
2025-10-19 04:01:01,137.69,Ocio,Torno uno antonio.,0
2025-07-16 09:02:13,41.89,Educación,Universidad vivir según autoridades.,0
2025-10-17 06:45:59,183.06,Suscripciones,Sistemas ministro armas.,0
2026-01-08 17:25:06,199.66,Compras,Capital estas quería.,0
2026-03-26 13:12:40,58.47,Transporte,Clase dejó salir.,0
2026-05-09 16:47:27,62.36,Otros,Cuanto están real.,0
2025-05-16 07:22:02,127.82,Suscripciones,Universidad principios esto.,0
2026-02-19 04:07:17,87.06,Suscripciones,M gonzález análisis diario.,0
2026-03-03 03:11:46,125.58,Alimentación,Madrid sectores incluso.,0
2025-09-18 01:29:48,157.64,Suscripciones,Gracias español quien.,0
2025-10-24 19:54:28,20.27,Alimentación,Socialista había fue apoyo.,0
2025-09-01 07:11:19,65.62,Educación,Grupo siguientes grupo.,0
2026-02-17 04:53:51,22.93,Salud,Nuestros ésta todas sur.,0
2026-02-08 01:41:08,116.31,Salud,Cosas administración iba.,0
2025-06-23 08:32:23,106.79,Salud,Quienes gente.,0
2025-07-07 17:16:32,148.38,Ocio,Llevar éxito muerto.,0
2025-09-03 23:52:25,28.4,Alimentación,Pese ve hermano tribunal.,0
2026-05-09 03:16:29,25.64,Suscripciones,Natural temas esas si tierra.,0
2025-11-13 17:06:38,113.7,Salud,Aparece llama hubiera o.,0
2025-11-02 20:46:59,192.44,Educación,Fuentes mejores ayuda busca.,0
2026-01-09 11:32:24,58.04,Compras,Relación capital si campo época.,0
2026-01-21 21:03:43,187.39,Otros,Cuando momentos partes tienen.,0
2026-04-15 06:43:11,80.74,Suscripciones,Juez sé.,0
2026-01-05 16:53:10,191.06,Compras,Pueden seguir curso comenzó.,0
2025-08-20 22:30:05,91.98,Compras,Consejo viene.,0
2026-01-08 08:06:15,30.99,Alimentación,Habla diez poder.,0
2025-10-02 12:11:24,590.48,Vivienda,Común noche debido mal programas.,0
2025-08-29 00:08:28,16.23,Educación,Trata sentido derecha acción.,0
2026-04-03 13:33:46,95.72,Ocio,Área dejar.,0
2026-01-23 07:51:57,99.61,Otros,Nuevo uso solo.,0
2025-10-22 23:56:20,46.46,Otros,Unión carrera éxito.,0
2025-11-25 18:17:03,133.3,Otros,Aquel demasiado pudo está.,0
2025-11-19 07:42:28,135.58,Compras,Economía diario además diversas animales.,0
2026-04-06 22:09:18,102.16,Salud,Argentina ejército.,0
2025-12-19 21:52:36,2.3,Educación,Nunca baja.,0
2025-08-26 13:53:49,40.39,Salud,Quien mayoría serie club cantidad.,0
2026-03-27 16:17:35,20.21,Alimentación,Todo cuando volvió.,0
2025-12-25 04:33:53,81.89,Educación,Quería seis.,0
2025-06-20 05:11:50,916.1,Vivienda,Eran voy profesional precisamente profesional.,0
2025-06-28 14:03:07,134.88,Suscripciones,Cosas río.,0
2026-05-08 07:56:44,107.94,Otros,Mujer manuel felipe.,0
2025-07-22 11:14:11,167.16,Otros,Manera usted crisis.,0
2025-12-08 14:14:05,20.99,Educación,Sala eso grupo éxito.,0
2025-11-15 19:55:21,518.55,Vivienda,Miedo precisamente consejo.,0
2025-11-12 23:24:41,112.48,Alimentación,Quería marzo encontrar etapa.,0
2025-06-19 17:32:40,24.8,Salud,Televisión deseo carrera.,0
2026-04-14 16:42:29,54.07,Ocio,Podrá ni llamado cine.,0
2025-12-26 00:47:02,437.02,Salud,Acción podemos esos diez presenta.,1
2026-01-12 01:14:51,760.19,Vivienda,Música partido ley pues.,0
2025-11-24 08:51:13,576.58,Vivienda,Usted carlos ni.,0
2025-07-15 17:42:33,91.32,Compras,Del verdad edad hicieron.,0
2025-11-01 17:51:44,8.0,Transporte,Allá ve punto centros.,0
2025-09-13 12:45:34,136.2,Educación,Trabajadores análisis.,0
2025-07-20 08:41:50,190.71,Otros,En administración difícil.,0
2025-07-20 03:52:22,764.74,Vivienda,Posición varios.,0
2025-10-18 12:38:25,120.15,Educación,Una baja consecuencia tal.,0
2025-11-26 10:58:18,159.16,Educación,Muestra pues medidas.,0
2026-01-07 17:24:57,157.02,Suscripciones,Cara problemas humanos prueba.,0
2026-05-10 03:42:51,110.55,Otros,Económico sur hizo toma.,0
2026-03-16 01:17:09,1328.92,Vivienda,Pueblo puede tampoco aquellas.,0
2025-12-14 20:28:33,58.85,Compras,Agua participación psoe dicho europa.,0
2025-09-06 02:33:21,132.91,Salud,Modelo vida importante encima.,0
2025-12-11 19:20:30,120.02,Suscripciones,Otras personas sobre américa.,0
2025-06-29 11:34:04,89.87,Ocio,Tierra paciente luis estaba s.,0
2026-02-04 04:32:44,169.06,Ocio,Poner medios.,0
2026-03-17 17:12:57,106.97,Salud,Usted origen pequeña puso.,0
2025-08-05 01:22:01,901.46,Vivienda,Francisco puerta igual mediante.,0
2025-05-14 02:00:52,131.36,Ocio,Organización han valores hecho.,0
2025-08-31 17:44:19,1796.2,Compras,Club ejército república.,1
2026-03-18 08:06:50,796.65,Otros,Movimiento dejó película acerca profesional.,1
2026-04-08 13:58:41,20.96,Transporte,Demasiado embargo otra nuestras.,0
2026-04-07 06:26:26,150.4,Otros,Producción teatro.,0
2025-12-12 06:21:27,32.99,Transporte,Trabajo importantes les iba.,0
2026-03-10 11:37:49,534.94,Vivienda,Costa aparece superior.,0
2026-02-16 01:39:30,1121.87,Vivienda,Espera conseguir quiero partido.,0
2026-02-09 07:15:48,117.82,Educación,Salir marcha puerta hacia sistema.,0
2026-04-13 06:19:59,98.53,Suscripciones,Mejores estas hospital llama.,0
2025-12-10 15:10:05,15.43,Alimentación,Congreso quién mano.,0
2025-07-13 21:35:34,26.36,Compras,Producto pedro.,0
2025-11-21 04:44:23,7.24,Transporte,Nivel base fuego hasta.,0
2025-08-15 23:25:28,1194.88,Vivienda,Cámara nuevos salir.,0
2025-05-23 13:45:56,266.93,Ocio,Ojos marcha estado esfuerzo mira.,1
2025-07-29 05:55:16,51.74,Transporte,Lucha con.,0
2025-10-18 13:51:28,192.02,Ocio,Hemos personal único grandes.,0
2025-08-13 00:49:07,4.12,Compras,Haya producción algunas.,0
2026-02-14 18:19:51,2.76,Compras,Información suelo actitud.,0
2025-11-13 18:28:17,78.1,Ocio,Voz estas ejemplo metros.,0
2025-06-23 10:55:39,50.6,Suscripciones,Etc dirección carne ejército figura.,0
2026-02-18 08:19:02,15.07,Transporte,Vuelta casi tendrá buena.,0
2025-11-03 16:04:28,19.11,Salud,Importancia buenos hecho distintas hechos.,0
2026-03-01 15:08:16,159.98,Suscripciones,Realidad frente consumo acuerdo.,0
2025-10-25 16:07:35,164.38,Suscripciones,Posibilidades congreso da hoy.,0
2026-04-11 03:22:17,113.24,Alimentación,Pone corte comercio.,0
2025-11-09 23:34:28,177.82,Salud,Aunque necesario están.,0
2026-05-04 15:35:06,152.32,Compras,Cosa mano plan.,0
2026-03-01 11:16:41,45.06,Transporte,Expresión menor veces.,0
2025-05-23 21:18:19,74.08,Compras,Anterior luz historia sola.,0
2025-09-07 06:09:14,1107.73,Vivienda,Operación través esos última.,0
2026-03-16 08:06:21,51.81,Transporte,González quiero armas.,0
2025-06-22 01:48:02,52.87,Educación,Entrada partido.,0
2025-12-23 15:37:59,75.23,Alimentación,Gente zona ello.,0
2025-06-29 09:07:07,195.52,Suscripciones,Lugar servicios dicho.,0
2026-01-06 05:17:21,19.98,Alimentación,Importante último había rosa.,0
2025-12-18 22:25:12,1368.76,Vivienda,Iba libre tenido interior.,0
2026-01-31 11:44:03,82.48,Educación,Mesa junio explicó ideas.,0
2026-02-13 01:01:29,78.85,Alimentación,Etc nuestros j.,0
2025-08-27 06:43:52,161.08,Suscripciones,Entonces tiene están dos trabajar.,0
2026-04-21 05:44:06,142.71,Compras,Vino estar amigo asunto.,0
2025-05-28 07:48:40,169.58,Suscripciones,Tomar realidad idea hizo aquellos.,0
2026-03-14 11:07:20,192.98,Educación,Principal película.,0
2026-03-19 04:45:24,6.75,Compras,Dios real.,0
2025-11-25 09:11:29,45.67,Alimentación,Acción sería nosotros.,0
2025-08-02 04:51:55,14485.97,Vivienda,Tanto base cantidad memoria.,1
2025-08-08 21:50:52,184.95,Educación,Río zona.,0
2025-12-04 18:54:33,57.1,Transporte,Precios presencia decir he libre.,0
2025-05-22 02:12:49,51.8,Alimentación,Equipo suerte serie radio.,0
2025-09-26 02:56:22,57.37,Ocio,Fiscal pero acto congreso.,0
2025-11-23 07:05:32,141.66,Alimentación,Acción contenido conciencia toma.,0
2025-06-25 10:42:46,39.59,Salud,Rodríguez principales llegó.,0
2025-08-26 22:09:21,169.28,Compras,Técnica mira primeros comercio.,0
2025-11-28 22:33:22,97.42,Suscripciones,Presenta problemas concepto.,0
2025-05-14 17:09:53,9.61,Transporte,Cultura fernando mismo movimiento.,0
2026-02-14 03:35:14,1137.55,Vivienda,Otras riesgo centro ante.,0
2025-09-25 08:19:32,22.32,Compras,Ley dado dejar.,0
2025-08-21 11:08:45,25.26,Transporte,Precios enfermedad.,0
2025-06-25 09:06:27,133.15,Salud,Alguna nosotros profesional.,0
2026-01-30 15:38:04,94.65,Ocio,Crecimiento primero derecha.,0
2025-07-07 02:59:04,32.45,Ocio,Informe quizá tenían.,0
2026-03-13 14:47:21,68.43,Alimentación,Recuerdo militares segunda jamás.,0
2026-02-16 16:31:15,48.31,Alimentación,Hacerlo llevar vino.,0
2025-12-21 04:58:15,99.62,Suscripciones,Las tiempo siguientes juicio.,0
2025-07-09 19:02:56,101.72,Alimentación,Supuesto revolución acción.,0
2025-09-06 11:19:51,59.36,Compras,Ver eso dicen.,0
2025-08-28 16:23:15,27.93,Ocio,Muy ciento.,0
2025-10-25 16:16:17,99.06,Salud,Iglesia cambio varios diez.,0
2025-12-04 21:04:11,105.86,Ocio,Día contra.,0
2025-08-04 13:38:25,176.71,Otros,Cómo agua prensa cargo.,0
2026-04-17 22:44:51,1281.14,Vivienda,Noche jefe.,0
2026-01-14 20:59:13,52.02,Alimentación,Me obras.,0
2025-05-18 18:14:47,48.47,Alimentación,Miembros salir van s.,0
2026-03-18 22:09:52,189.83,Otros,Pp dirección saber todos.,0
2026-03-31 08:49:44,53.71,Transporte,Ministerio grupo ejemplo debía.,0
2026-04-03 08:42:32,11.01,Transporte,Fuerte grande deseo.,0
2025-05-30 09:43:16,148.58,Suscripciones,Época era españa.,0
2025-09-05 05:51:01,114.5,Ocio,Poder igual dónde.,0
2026-04-01 07:01:00,73.13,Alimentación,Puedo problema unos.,0
2025-06-25 15:42:59,50.13,Educación,Paciente viejo pese mano encuentro.,0
2025-08-22 21:22:46,34.95,Alimentación,Veces fiscal.,0
2025-07-13 12:42:34,34.0,Transporte,Producto razones particular.,0
2026-02-09 12:31:44,62.64,Ocio,Riesgo cada adelante.,0
2026-04-24 17:37:02,45.24,Ocio,Mantener artículo alguien.,0
2025-08-08 09:28:51,85.08,Alimentación,Pueblo silencio solución.,0
2026-01-30 04:29:19,67.02,Suscripciones,Casos reforma niño.,0
2026-04-28 05:11:28,157.39,Ocio,Negro como tal sabía socialista.,0
2025-08-29 14:58:25,843.06,Vivienda,Mirada alta prensa.,0
2025-12-30 11:53:20,27.49,Educación,Principal precio.,0
2025-06-24 07:27:22,1377.1,Vivienda,Presenta temas.,0
2025-05-21 02:58:58,102.67,Salud,Manera productos tan.,1
2025-07-12 20:55:43,138.67,Ocio,Están muy pequeño.,0
2026-04-25 01:47:19,140.41,Ocio,Hoy junto comercio antonio.,0
2025-06-10 22:32:03,18.31,Suscripciones,Oposición alguien llegó.,0
2025-11-28 23:47:37,544.48,Ocio,Están grandes pp santa carrera.,1
2026-04-28 16:26:06,126.49,Educación,Conocimiento cama televisión.,0
2025-09-19 11:57:12,97.17,Alimentación,Hermano razones jefe condiciones.,0
2025-11-26 15:10:15,102.39,Educación,Oposición origen mundial.,0
2026-01-10 15:37:44,142.36,Ocio,Hospital puerto tratamiento.,0
2025-12-25 14:46:01,88.25,Educación,Sé aquel torno día ministerio.,0
2025-12-07 03:08:26,89.65,Suscripciones,Seis yo ley libre.,0
2025-09-25 08:30:16,103.59,Educación,Exterior tengo contra viene.,0
2025-08-23 02:02:36,8.02,Suscripciones,Presenta gobierno hace autoridades.,0
2026-03-04 10:37:22,187.57,Ocio,Meses existen.,0
2025-06-09 08:01:58,110.43,Educación,Cuanto comercio.,0
2025-05-25 03:51:15,150.14,Salud,Madre serie hicieron expresión.,0
2026-03-18 05:03:30,1083.24,Vivienda,Cuarto ideas pasa través pie.,0
2026-03-15 22:04:10,56.51,Ocio,Popular fin flores.,0
2026-01-12 04:56:02,10.03,Compras,Organización visto muerte aquellos.,0
2025-11-29 19:15:35,56.5,Compras,Podría premio vamos junto.,0
2025-07-10 16:55:55,1142.75,Vivienda,Pasa hacer.,0
2025-11-02 03:36:59,12.67,Transporte,Puso ideas comunicación queda.,0
2026-01-07 16:41:36,12.61,Suscripciones,Cuestión primer ex g.,0
2025-08-26 00:45:28,101.47,Educación,Salud capacidad reforma encuentra.,0
2025-11-07 01:20:40,514.62,Vivienda,Información lenguaje país cantidad.,0
2026-01-21 08:16:25,108.5,Ocio,Líder solamente.,0
2026-01-08 18:34:56,939.76,Vivienda,Nos encima zonas.,0
2026-03-04 08:40:59,3153.49,Vivienda,Como cargo entre objetivo.,1
